pdb,reason,temperature_k,ligand_len,receptor_len,size_source,subgroup,pdb_path,n_ca_ligand,n_ca_receptor,dN_ligand_nm,dN_receptor_nm
2AK4,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2AK4.pdb,289.0,445.0,1.080750584602356,0.9702970385551453
2AK4,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2AK4.pdb,289.0,445.0,1.080750584602356,0.9702970385551453
2AK4,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2AK4.pdb,289.0,445.0,1.080750584602356,0.9702970385551453
2AK4,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2AK4.pdb,289.0,445.0,1.080750584602356,0.9702970385551453
2AK4,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2AK4.pdb,289.0,445.0,1.080750584602356,0.9702970385551453
2AK4,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2AK4.pdb,289.0,445.0,1.080750584602356,0.9702970385551453
2AK4,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2AK4.pdb,289.0,445.0,1.080750584602356,0.9702970385551453
2AK4,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2AK4.pdb,289.0,445.0,1.080750584602356,0.9702970385551453
2AK4,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2AK4.pdb,289.0,445.0,1.080750584602356,0.9702970385551453
2AK4,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2AK4.pdb,289.0,445.0,1.080750584602356,0.9702970385551453
2AK4,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2AK4.pdb,289.0,445.0,1.080750584602356,0.9702970385551453
2AK4,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2AK4.pdb,289.0,445.0,1.080750584602356,0.9702970385551453
2AK4,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2AK4.pdb,289.0,445.0,1.080750584602356,0.9702970385551453
2AK4,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2AK4.pdb,289.0,445.0,1.080750584602356,0.9702970385551453
2AK4,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2AK4.pdb,289.0,445.0,1.080750584602356,0.9702970385551453
2AK4,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2AK4.pdb,289.0,445.0,1.080750584602356,0.9702970385551453
2AK4,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2AK4.pdb,289.0,445.0,1.080750584602356,0.9702970385551453
2AK4,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2AK4.pdb,289.0,445.0,1.080750584602356,0.9702970385551453
2AK4,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2AK4.pdb,289.0,445.0,1.080750584602356,0.9702970385551453
2AK4,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2AK4.pdb,289.0,445.0,1.080750584602356,0.9702970385551453
2AK4,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2AK4.pdb,289.0,445.0,1.080750584602356,0.9702970385551453
2AK4,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2AK4.pdb,289.0,445.0,1.080750584602356,0.9702970385551453
2AK4,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2AK4.pdb,289.0,445.0,1.080750584602356,0.9702970385551453
2AK4,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2AK4.pdb,289.0,445.0,1.080750584602356,0.9702970385551453
2AK4,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2AK4.pdb,289.0,445.0,1.080750584602356,0.9702970385551453
2AK4,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2AK4.pdb,289.0,445.0,1.080750584602356,0.9702970385551453
2AK4,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2AK4.pdb,289.0,445.0,1.080750584602356,0.9702970385551453
2AK4,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2AK4.pdb,289.0,445.0,1.080750584602356,0.9702970385551453
2AK4,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2AK4.pdb,289.0,445.0,1.080750584602356,0.9702970385551453
2AK4,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2AK4.pdb,289.0,445.0,1.080750584602356,0.9702970385551453
2AK4,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2AK4.pdb,289.0,445.0,1.080750584602356,0.9702970385551453
3E3Q,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3E3Q.pdb,284.0,220.0,1.0213613510131836,1.0747933387756348
3QDG,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3QDG.pdb,285.0,441.0,0.904304027557373,0.9665387868881226
3QDG,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3QDG.pdb,285.0,441.0,0.904304027557373,0.9665387868881226
3QDG,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3QDG.pdb,285.0,441.0,0.904304027557373,0.9665387868881226
4QRP,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4QRP.pdb,285.0,446.0,0.8997328281402588,0.9872617721557617
4QRP,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4QRP.pdb,285.0,446.0,0.8997328281402588,0.9872617721557617
4QRP,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4QRP.pdb,285.0,446.0,0.8997328281402588,0.9872617721557617
4QRP,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4QRP.pdb,285.0,446.0,0.8997328281402588,0.9872617721557617
3QDM,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3QDM.pdb,285.0,437.0,0.9372169971466064,1.0793888568878174
2F53,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2F53.pdb,284.0,436.0,0.9158787131309509,1.0332691669464111
3H9S,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3H9S.pdb,284.0,445.0,0.9128760695457458,1.0856884717941284
3H9S,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3H9S.pdb,284.0,445.0,0.9128760695457458,1.0856884717941284
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
1MI5,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1MI5.pdb,286.0,442.0,0.9019659757614136,1.050386905670166
3UTT,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3UTT.pdb,285.0,443.0,0.9826703071594238,1.1588878631591797
3UTT,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3UTT.pdb,285.0,443.0,0.9826703071594238,1.1588878631591797
2VLR,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2VLR.pdb,285.0,439.0,1.0198062658309937,1.0432943105697632
4FTV,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4FTV.pdb,284.0,445.0,0.8785485029220581,1.1128557920455933
4PRH,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4PRH.pdb,251.0,442.0,0.9077793955802917,1.0086426734924316
4GG6,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4GG6.pdb,524.0,360.0,0.7023679614067078,0.7364411354064941
4GG6,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4GG6.pdb,524.0,360.0,0.7023679614067078,0.7364411354064941
4GG6,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4GG6.pdb,524.0,360.0,0.7023679614067078,0.7364411354064941
4GG6,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4GG6.pdb,524.0,360.0,0.7023679614067078,0.7364411354064941
4GG6,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4GG6.pdb,524.0,360.0,0.7023679614067078,0.7364411354064941
4GG6,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4GG6.pdb,524.0,360.0,0.7023679614067078,0.7364411354064941
4GG6,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4GG6.pdb,524.0,360.0,0.7023679614067078,0.7364411354064941
4GG6,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4GG6.pdb,524.0,360.0,0.7023679614067078,0.7364411354064941
4GG6,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4GG6.pdb,524.0,360.0,0.7023679614067078,0.7364411354064941
4GG6,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4GG6.pdb,524.0,360.0,0.7023679614067078,0.7364411354064941
4GG6,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4GG6.pdb,524.0,360.0,0.7023679614067078,0.7364411354064941
4GG6,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4GG6.pdb,524.0,360.0,0.7023679614067078,0.7364411354064941
4GG6,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4GG6.pdb,524.0,360.0,0.7023679614067078,0.7364411354064941
4GG6,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4GG6.pdb,524.0,360.0,0.7023679614067078,0.7364411354064941
1G6R,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1G6R.pdb,404.0,237.0,0.7663875818252563,0.7592655420303345
1G6R,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1G6R.pdb,404.0,237.0,0.7663875818252563,0.7592655420303345
1G6R,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1G6R.pdb,404.0,237.0,0.7663875818252563,0.7592655420303345
1G6R,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1G6R.pdb,404.0,237.0,0.7663875818252563,0.7592655420303345
3E2H,too_few_CA,,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3E2H.pdb,285.0,0.0,inf,inf
4P46,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4P46.pdb,616.0,199.0,0.6766267418861389,0.6766267418861389
1FO0,too_few_CA,,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1FO0.pdb,115.0,0.0,inf,inf
1FO0,too_few_CA,,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1FO0.pdb,115.0,0.0,inf,inf
3O6F,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3O6F.pdb,564.0,424.0,0.7076704502105713,0.7116606831550598
3O6F,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3O6F.pdb,564.0,424.0,0.7076704502105713,0.7116606831550598
3O6F,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3O6F.pdb,564.0,424.0,0.7076704502105713,0.7116606831550598
3O6F,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3O6F.pdb,564.0,424.0,0.7076704502105713,0.7116606831550598
3O6F,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3O6F.pdb,564.0,424.0,0.7076704502105713,0.7116606831550598
3O6F,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3O6F.pdb,564.0,424.0,0.7076704502105713,0.7116606831550598
4JFE,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4JFE.pdb,286.0,442.0,0.8870118260383606,0.934751570224762
3HG1,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3HG1.pdb,286.0,438.0,0.865517258644104,0.9743844270706177
3HG1,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3HG1.pdb,286.0,438.0,0.865517258644104,0.9743844270706177
3HG1,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3HG1.pdb,286.0,438.0,0.865517258644104,0.9743844270706177
3HG1,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3HG1.pdb,286.0,438.0,0.865517258644104,0.9743844270706177
3HG1,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3HG1.pdb,286.0,438.0,0.865517258644104,0.9743844270706177
4P5T,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4P5T.pdb,614.0,387.0,0.6589199900627136,0.6611361503601074
3KXF,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3KXF.pdb,552.0,445.0,0.9030696749687195,0.9094512462615967
1LP9,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1LP9.pdb,284.0,194.0,1.05674409866333,1.4066026210784912
2OL3,too_few_CA,,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2OL3.pdb,118.0,0.0,inf,inf
2OL3,too_few_CA,,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2OL3.pdb,118.0,0.0,inf,inf
3KPR,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3KPR.pdb,285.0,442.0,0.9213578701019287,0.9971877932548523
3KPR,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3KPR.pdb,285.0,442.0,0.9213578701019287,0.9971877932548523
4JRY,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4JRY.pdb,289.0,443.0,0.9101296663284302,1.0033241510391235
4JRY,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4JRY.pdb,289.0,443.0,0.9101296663284302,1.0033241510391235
4JRY,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4JRY.pdb,289.0,443.0,0.9101296663284302,1.0033241510391235
4JRY,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4JRY.pdb,289.0,443.0,0.9101296663284302,1.0033241510391235
4JRY,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4JRY.pdb,289.0,443.0,0.9101296663284302,1.0033241510391235
4JRY,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4JRY.pdb,289.0,443.0,0.9101296663284302,1.0033241510391235
4P23,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4P23.pdb,617.0,200.0,0.6782230138778687,0.6670410633087158
1QSE,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1QSE.pdb,283.0,443.0,0.9008877873420715,1.1157715320587158
4G9F,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4G9F.pdb,286.0,454.0,0.9869584441184998,0.9692553281784058
2BNQ,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2BNQ.pdb,285.0,444.0,0.903531551361084,1.0014336109161377
4JFD,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4JFD.pdb,286.0,441.0,0.8889963030815125,0.9323573708534241
3QDJ,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3QDJ.pdb,284.0,441.0,0.9135069847106934,0.9587726593017578
3QDJ,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3QDJ.pdb,284.0,441.0,0.9135069847106934,0.9587726593017578
3QDJ,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3QDJ.pdb,284.0,441.0,0.9135069847106934,0.9587726593017578
3QDJ,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3QDJ.pdb,284.0,441.0,0.9135069847106934,0.9587726593017578
3QDJ,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3QDJ.pdb,284.0,441.0,0.9135069847106934,0.9587726593017578
3QDJ,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3QDJ.pdb,284.0,441.0,0.9135069847106934,0.9587726593017578
3QDJ,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3QDJ.pdb,284.0,441.0,0.9135069847106934,0.9587726593017578
3QDJ,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3QDJ.pdb,284.0,441.0,0.9135069847106934,0.9587726593017578
3QDJ,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3QDJ.pdb,284.0,441.0,0.9135069847106934,0.9587726593017578
3QDJ,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3QDJ.pdb,284.0,441.0,0.9135069847106934,0.9587726593017578
3QDJ,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3QDJ.pdb,284.0,441.0,0.9135069847106934,0.9587726593017578
3QDJ,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3QDJ.pdb,284.0,441.0,0.9135069847106934,0.9587726593017578
3QDJ,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3QDJ.pdb,284.0,441.0,0.9135069847106934,0.9587726593017578
3QDJ,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3QDJ.pdb,284.0,441.0,0.9135069847106934,0.9587726593017578
3QDJ,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3QDJ.pdb,284.0,441.0,0.9135069847106934,0.9587726593017578
3QDJ,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3QDJ.pdb,284.0,441.0,0.9135069847106934,0.9587726593017578
3QDJ,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3QDJ.pdb,284.0,441.0,0.9135069847106934,0.9587726593017578
3QDJ,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3QDJ.pdb,284.0,441.0,0.9135069847106934,0.9587726593017578
3QDJ,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3QDJ.pdb,284.0,441.0,0.9135069847106934,0.9587726593017578
4Z7V,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4Z7V.pdb,532.0,374.0,0.7042017579078674,0.7370522022247314
1NAM,too_few_CA,,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\1NAM.pdb,116.0,0.0,inf,inf
3TPU,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3TPU.pdb,409.0,415.0,0.6683858633041382,0.6832441091537476
3VXS,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3VXS.pdb,284.0,446.0,0.930036723613739,1.0482618808746338
4OZG,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4OZG.pdb,542.0,374.0,0.6984214782714844,0.7553571462631226
4OZG,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4OZG.pdb,542.0,374.0,0.6984214782714844,0.7553571462631226
4OZG,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4OZG.pdb,542.0,374.0,0.6984214782714844,0.7553571462631226
4OZG,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4OZG.pdb,542.0,374.0,0.6984214782714844,0.7553571462631226
4OZG,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4OZG.pdb,542.0,374.0,0.6984214782714844,0.7553571462631226
4OZG,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4OZG.pdb,542.0,374.0,0.6984214782714844,0.7553571462631226
4OZG,KEEP,298.15,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4OZG.pdb,542.0,374.0,0.6984214782714844,0.7553571462631226
